layer,norm_depth,model_key,act_type,condition,auroc_mean,auroc_std,acc_mean,acc_std
0,0.0312,llama8b_base,a,within_B_clinical,0.8481004901960784,0.049014016225202496,0.5405263157894737,0.06722847306036114
1,0.0625,llama8b_base,a,within_B_clinical,0.9001633986928106,0.05723645842003495,0.6436842105263157,0.1288302368114625
2,0.0938,llama8b_base,a,within_B_clinical,0.9165951797385621,0.06299232528530127,0.6147368421052632,0.15762784460913587
3,0.125,llama8b_base,a,within_B_clinical,0.9345894607843137,0.02492487089262129,0.6868421052631579,0.05020732639036556
4,0.1562,llama8b_base,a,within_B_clinical,0.9460988562091502,0.020526925218647053,0.7194736842105265,0.06731083064736071
5,0.1875,llama8b_base,a,within_B_clinical,0.9193116830065359,0.019316308013932183,0.7278947368421053,0.06436564524720187
6,0.2188,llama8b_base,a,within_B_clinical,0.9330780228758171,0.03001583494239279,0.6763157894736842,0.07964603131800817
7,0.25,llama8b_base,a,within_B_clinical,0.9399509803921567,0.027788007085408975,0.7089473684210528,0.08260978592940389
8,0.2812,llama8b_base,a,within_B_clinical,0.950796568627451,0.013343008154602962,0.7089473684210527,0.0678845361574157
9,0.3125,llama8b_base,a,within_B_clinical,0.9439746732026144,0.027000278219599404,0.6342105263157894,0.11300479238728363
10,0.3438,llama8b_base,a,within_B_clinical,0.9640114379084969,0.013127164993972389,0.7389473684210526,0.05969451317371719
11,0.375,llama8b_base,a,within_B_clinical,0.9348958333333334,0.022006849172818622,0.6552631578947368,0.08170618261189487
12,0.4062,llama8b_base,a,within_B_clinical,0.9652573529411764,0.02000342950159448,0.718421052631579,0.08632220772029854
13,0.4375,llama8b_base,a,within_B_clinical,0.9842218137254901,0.018388224144087497,0.8647368421052631,0.07099607885859893
14,0.4688,llama8b_base,a,within_B_clinical,0.9813214869281046,0.016199271279810787,0.8236842105263158,0.12554589938817434
15,0.5,llama8b_base,a,within_B_clinical,0.9688521241830065,0.007458002599814925,0.7710526315789474,0.0704162534750508
16,0.5312,llama8b_base,a,within_B_clinical,0.9712724673202615,0.013012183946395367,0.801578947368421,0.06253198627485956
17,0.5625,llama8b_base,a,within_B_clinical,0.9779820261437908,0.015966795136775097,0.8126315789473685,0.024370182953242548
18,0.5938,llama8b_base,a,within_B_clinical,0.9811580882352942,0.01920420755279112,0.8331578947368422,0.11740027889559948
19,0.625,llama8b_base,a,within_B_clinical,0.96046772875817,0.014557278403663422,0.7710526315789473,0.04042708288351898
20,0.6562,llama8b_base,a,within_B_clinical,0.969515931372549,0.018974579762604356,0.8126315789473685,0.05300917184005968
21,0.6875,llama8b_base,a,within_B_clinical,0.9635825163398695,0.011001168525603237,0.7710526315789474,0.04042708288351898
22,0.7188,llama8b_base,a,within_B_clinical,0.9664317810457517,0.016160828483634,0.7610526315789474,0.03670651741928991
23,0.75,llama8b_base,a,within_B_clinical,0.9453533496732026,0.009284172328611355,0.6663157894736841,0.02894258333656321
24,0.7812,llama8b_base,a,within_B_clinical,0.9719669117647058,0.014284650899535737,0.801578947368421,0.041160452202141366
25,0.8125,llama8b_base,a,within_B_clinical,0.9762254901960784,0.01659097168870333,0.771578947368421,0.08258966419340223
26,0.8438,llama8b_base,a,within_B_clinical,0.974969362745098,0.018294469249689523,0.7705263157894737,0.05465581046630386
27,0.875,llama8b_base,a,within_B_clinical,0.9712214052287582,0.00934168927611281,0.7921052631578946,0.05545080922554074
28,0.9062,llama8b_base,a,within_B_clinical,0.9733251633986928,0.020190666405215288,0.8231578947368421,0.0525894568286181
29,0.9375,llama8b_base,a,within_B_clinical,0.9537785947712418,0.02050142401553732,0.75,0.06115236862432766
30,0.9688,llama8b_base,a,within_B_clinical,0.9682904411764707,0.021194249753333793,0.8126315789473685,0.04125456408897984
31,1.0,llama8b_base,a,within_B_clinical,0.9753676470588235,0.015476029565401728,0.7810526315789473,0.04016586111229246
