layer,norm_depth,model_key,act_type,condition,auroc_mean,auroc_std,acc_mean,acc_std
0,0.0625,llama1b_inst,a,within_B_clinical,0.8406862745098038,0.05412051783777064,0.4894736842105263,0.021052631578947368
1,0.125,llama1b_inst,a,within_B_clinical,0.8838031045751633,0.07290182997478245,0.6026315789473684,0.11177242411365948
2,0.1875,llama1b_inst,a,within_B_clinical,0.8969975490196077,0.07465819393503113,0.591578947368421,0.17352784029469373
3,0.25,llama1b_inst,a,within_B_clinical,0.8892258986928103,0.06226352898020319,0.6242105263157894,0.055660227648009625
4,0.3125,llama1b_inst,a,within_B_clinical,0.9267054738562092,0.060785413540831106,0.6557894736842107,0.030069172330706745
5,0.375,llama1b_inst,a,within_B_clinical,0.8953431372549019,0.047434881233502466,0.5826315789473684,0.0515574606158251
6,0.4375,llama1b_inst,a,within_B_clinical,0.8884906045751633,0.04933315182174114,0.6563157894736842,0.070683250375577
7,0.5,llama1b_inst,a,within_B_clinical,0.9171977124183007,0.02652990116499021,0.6347368421052632,0.07689255733789335
8,0.5625,llama1b_inst,a,within_B_clinical,0.9270220588235294,0.02591513377346781,0.5621052631578947,0.05593823265510073
9,0.625,llama1b_inst,a,within_B_clinical,0.9260416666666667,0.00963462513114672,0.6568421052631578,0.048283557647072484
10,0.6875,llama1b_inst,a,within_B_clinical,0.9303921568627451,0.011688263320413663,0.6657894736842105,0.07424597884034674
11,0.75,llama1b_inst,a,within_B_clinical,0.8731004901960784,0.030803714459307997,0.5410526315789473,0.0647518168388619
12,0.8125,llama1b_inst,a,within_B_clinical,0.8952103758169934,0.020709600888247682,0.5826315789473684,0.08420394711141084
13,0.875,llama1b_inst,a,within_B_clinical,0.8950265522875818,0.03948951346144372,0.5826315789473684,0.07734514508451094
14,0.9375,llama1b_inst,a,within_B_clinical,0.9179227941176471,0.03525606651506878,0.6668421052631579,0.10226791169165846
15,1.0,llama1b_inst,a,within_B_clinical,0.8976919934640524,0.04432444374996916,0.5936842105263158,0.1019695245331565
