layer,norm_depth,model_key,act_type,condition,auroc_mean,auroc_std,acc_mean,acc_std
0,0.0312,llama8b_base,m,within_B_clinical,0.8407577614379085,0.058261113362002986,0.49842105263157893,0.08525016145263793
1,0.0625,llama8b_base,m,within_B_clinical,0.8800347222222221,0.0564102372654696,0.591578947368421,0.12082816717710945
2,0.0938,llama8b_base,m,within_B_clinical,0.9065359477124183,0.05947499363519123,0.6231578947368421,0.12479789756024366
3,0.125,llama8b_base,m,within_B_clinical,0.9246017156862745,0.03422064800882902,0.6363157894736842,0.11130552397608137
4,0.1562,llama8b_base,m,within_B_clinical,0.9310151143790849,0.027466963037106596,0.6568421052631579,0.10043671951053945
5,0.1875,llama8b_base,m,within_B_clinical,0.9108251633986928,0.043005275576366006,0.6452631578947369,0.043093662085176246
6,0.2188,llama8b_base,m,within_B_clinical,0.9191687091503269,0.04124686900331953,0.6873684210526316,0.07469976841772703
7,0.25,llama8b_base,m,within_B_clinical,0.9435968137254903,0.026814757447342744,0.7078947368421052,0.09860523155365894
8,0.2812,llama8b_base,m,within_B_clinical,0.9472937091503268,0.010680812827592258,0.6973684210526315,0.04243293551736079
9,0.3125,llama8b_base,m,within_B_clinical,0.9553615196078432,0.020750402630275225,0.6857894736842105,0.08459779372773919
10,0.3438,llama8b_base,m,within_B_clinical,0.950377859477124,0.022158603909067487,0.6863157894736842,0.07746681891778569
11,0.375,llama8b_base,m,within_B_clinical,0.9457107843137255,0.016111409661040212,0.7389473684210527,0.05969451317371718
12,0.4062,llama8b_base,m,within_B_clinical,0.9543811274509804,0.016805700276368244,0.75,0.10721867782875455
13,0.4375,llama8b_base,m,within_B_clinical,0.9835273692810459,0.013380746789263537,0.8331578947368421,0.08446671556761964
14,0.4688,llama8b_base,m,within_B_clinical,0.978686683006536,0.015711718432798484,0.8442105263157895,0.07304990135956829
15,0.5,llama8b_base,m,within_B_clinical,0.9838848039215685,0.011921553888301932,0.8131578947368421,0.06882472016116854
16,0.5312,llama8b_base,m,within_B_clinical,0.9758374183006536,0.012964921446712328,0.8342105263157894,0.04677997061745047
17,0.5625,llama8b_base,m,within_B_clinical,0.9764705882352942,0.015160519849144662,0.8231578947368421,0.04071385180171308
18,0.5938,llama8b_base,m,within_B_clinical,0.9785232843137255,0.016742748240843996,0.8231578947368423,0.04071385180171308
19,0.625,llama8b_base,m,within_B_clinical,0.9795343137254902,0.01314855895818454,0.8647368421052631,0.053144865521534045
20,0.6562,llama8b_base,m,within_B_clinical,0.9795649509803923,0.015295202678014864,0.8547368421052631,0.05932211706781207
21,0.6875,llama8b_base,m,within_B_clinical,0.9767463235294118,0.01690260434989564,0.8021052631578947,0.06116142756351138
22,0.7188,llama8b_base,m,within_B_clinical,0.9833333333333334,0.014508414310610993,0.8331578947368421,0.022055080883954678
23,0.75,llama8b_base,m,within_B_clinical,0.9802083333333333,0.01547148004881885,0.8231578947368421,0.04071385180171308
24,0.7812,llama8b_base,m,within_B_clinical,0.9768995098039216,0.01490980195939814,0.8131578947368421,0.037586465413383396
25,0.8125,llama8b_base,m,within_B_clinical,0.9756433823529411,0.017327527831645234,0.8231578947368421,0.023443218369810583
26,0.8438,llama8b_base,m,within_B_clinical,0.9728860294117647,0.020243784971423782,0.7921052631578946,0.029304022962263258
27,0.875,llama8b_base,m,within_B_clinical,0.9793504901960783,0.015804607375920383,0.8336842105263157,0.016842105263157856
28,0.9062,llama8b_base,m,within_B_clinical,0.9758884803921568,0.018800293786867022,0.8021052631578947,0.03904681471787664
29,0.9375,llama8b_base,m,within_B_clinical,0.9800857843137255,0.01541422377306571,0.8021052631578949,0.020411283610173993
30,0.9688,llama8b_base,m,within_B_clinical,0.9733455882352942,0.02107054793013061,0.8126315789473685,0.024370182953242548
31,1.0,llama8b_base,m,within_B_clinical,0.9715686274509803,0.02162599600904696,0.781578947368421,0.03684210526315789
