layer,norm_depth,model_key,act_type,condition,auroc_mean,auroc_std,acc_mean,acc_std
0,0.0312,llama8b_base,h,within_B_clinical,0.8526348039215688,0.04513721374394426,0.4989473684210526,0.08996151839672209
1,0.0625,llama8b_base,h,within_B_clinical,0.8981311274509803,0.042404772057717886,0.6231578947368421,0.1001715979231185
2,0.0938,llama8b_base,h,within_B_clinical,0.9164317810457515,0.0600961953016777,0.6342105263157894,0.11300479238728364
3,0.125,llama8b_base,h,within_B_clinical,0.9301776960784313,0.03570369519646995,0.6047368421052631,0.10553123758045842
4,0.1562,llama8b_base,h,within_B_clinical,0.9288705065359476,0.019958185286371475,0.6468421052631579,0.09699644451889707
5,0.1875,llama8b_base,h,within_B_clinical,0.9245506535947712,0.02952296205833222,0.6357894736842106,0.04293911169341293
6,0.2188,llama8b_base,h,within_B_clinical,0.9298815359477125,0.03395925308962315,0.6768421052631579,0.04071385180171309
7,0.25,llama8b_base,h,within_B_clinical,0.9410743464052288,0.0230308713175072,0.7189473684210526,0.061881846133469774
8,0.2812,llama8b_base,h,within_B_clinical,0.950204248366013,0.018733968104081757,0.708421052631579,0.0527997313851977
9,0.3125,llama8b_base,h,within_B_clinical,0.951000816993464,0.018368436089962772,0.6968421052631578,0.0646833326136304
10,0.3438,llama8b_base,h,within_B_clinical,0.958078022875817,0.014212553240601122,0.7489473684210526,0.06384711656471893
11,0.375,llama8b_base,h,within_B_clinical,0.9490093954248365,0.021699853367436517,0.6968421052631578,0.08664890790423865
12,0.4062,llama8b_base,h,within_B_clinical,0.9669628267973855,0.015368722555514545,0.8026315789473685,0.048523918196278354
13,0.4375,llama8b_base,h,within_B_clinical,0.9849877450980392,0.015512559189992774,0.8442105263157895,0.04485742263718424
14,0.4688,llama8b_base,h,within_B_clinical,0.9875,0.01245267799045598,0.8547368421052631,0.04910275279869726
15,0.5,llama8b_base,h,within_B_clinical,0.9847732843137255,0.013264410035938208,0.8342105263157895,0.05741427428755639
16,0.5312,llama8b_base,h,within_B_clinical,0.9805861928104574,0.014556096237345856,0.8342105263157895,0.05741427428755639
17,0.5625,llama8b_base,h,within_B_clinical,0.9794730392156863,0.016001624424189054,0.8231578947368421,0.0525894568286181
18,0.5938,llama8b_base,h,within_B_clinical,0.9815257352941176,0.015778810905206893,0.8231578947368421,0.062238928417239936
19,0.625,llama8b_base,h,within_B_clinical,0.9822610294117649,0.014823303176605133,0.8336842105263159,0.04999722984015964
20,0.6562,llama8b_base,h,within_B_clinical,0.9844669117647058,0.015362254053397025,0.8547368421052631,0.05932211706781207
21,0.6875,llama8b_base,h,within_B_clinical,0.9802696078431372,0.015966507730647943,0.8436842105263158,0.04718091543371573
22,0.7188,llama8b_base,h,within_B_clinical,0.982046568627451,0.01534109871425996,0.8436842105263158,0.057741423797484134
23,0.75,llama8b_base,h,within_B_clinical,0.9799938725490195,0.016646943527453575,0.8542105263157895,0.03908935711079398
24,0.7812,llama8b_base,h,within_B_clinical,0.9817708333333334,0.01569572612769184,0.8436842105263157,0.03343658984056545
25,0.8125,llama8b_base,h,within_B_clinical,0.98125,0.016555630979314,0.8336842105263159,0.037305358203514404
26,0.8438,llama8b_base,h,within_B_clinical,0.9780330882352942,0.01716933195342872,0.8231578947368421,0.04071385180171308
27,0.875,llama8b_base,h,within_B_clinical,0.9810355392156863,0.016528621555408494,0.8231578947368421,0.04071385180171308
28,0.9062,llama8b_base,h,within_B_clinical,0.9817708333333333,0.016667060891387187,0.8126315789473685,0.024370182953242548
29,0.9375,llama8b_base,h,within_B_clinical,0.9810355392156863,0.017078284253294638,0.8126315789473685,0.024370182953242548
30,0.9688,llama8b_base,h,within_B_clinical,0.9800245098039216,0.017052212788977755,0.8126315789473685,0.024370182953242548
31,1.0,llama8b_base,h,within_B_clinical,0.9747549019607844,0.01963735715334159,0.7921052631578946,0.04434815670092819
