layer,norm_depth,model_key,act_type,condition,auroc_mean,auroc_std,acc_mean,acc_std
0,0.0312,llama8b_inst,m,within_B_clinical,0.8213235294117647,0.07607919483252845,0.52,0.1286796361257779
1,0.0625,llama8b_inst,m,within_B_clinical,0.8686274509803923,0.07161877576330716,0.5178947368421053,0.17756743481229093
2,0.0938,llama8b_inst,m,within_B_clinical,0.912326388888889,0.07036925354293024,0.5405263157894737,0.14539658250793294
3,0.125,llama8b_inst,m,within_B_clinical,0.9504595588235294,0.028945250876417198,0.7294736842105263,0.06818583048716483
4,0.1562,llama8b_inst,m,within_B_clinical,0.9512765522875817,0.029525272303222445,0.6873684210526315,0.05799990447981434
5,0.1875,llama8b_inst,m,within_B_clinical,0.9444750816993464,0.027618401064811053,0.74,0.092583719693878
6,0.2188,llama8b_inst,m,within_B_clinical,0.9396037581699346,0.01695905436187062,0.6357894736842105,0.05433047537079552
7,0.25,llama8b_inst,m,within_B_clinical,0.9326491013071895,0.014632332128583935,0.6142105263157895,0.08008997710158848
8,0.2812,llama8b_inst,m,within_B_clinical,0.9544321895424837,0.013381097527940906,0.6978947368421051,0.08405248327443003
9,0.3125,llama8b_inst,m,within_B_clinical,0.9497855392156863,0.020805470843561772,0.7173684210526317,0.09968926792039429
10,0.3438,llama8b_inst,m,within_B_clinical,0.9580678104575163,0.013056783480398576,0.7810526315789474,0.05216636502468995
11,0.375,llama8b_inst,m,within_B_clinical,0.9600388071895425,0.012931744598815905,0.7389473684210526,0.04955200966711504
12,0.4062,llama8b_inst,m,within_B_clinical,0.9628267973856209,0.00881592592160865,0.7378947368421052,0.08357656101591246
13,0.4375,llama8b_inst,m,within_B_clinical,0.9822916666666666,0.014982087536237473,0.8026315789473685,0.10055249039233054
14,0.4688,llama8b_inst,m,within_B_clinical,0.9745710784313726,0.01689638358164897,0.8236842105263158,0.08305123072662894
15,0.5,llama8b_inst,m,within_B_clinical,0.9775735294117647,0.013758344890931863,0.791578947368421,0.07455128930368747
16,0.5312,llama8b_inst,m,within_B_clinical,0.9696384803921567,0.018377603553124736,0.7821052631578947,0.09353625217483395
17,0.5625,llama8b_inst,m,within_B_clinical,0.971875,0.02021933485420246,0.8031578947368422,0.09861084992530834
18,0.5938,llama8b_inst,m,within_B_clinical,0.962530637254902,0.021633807207307933,0.7921052631578948,0.086642513858707
19,0.625,llama8b_inst,m,within_B_clinical,0.9671262254901961,0.020759673703784037,0.8231578947368421,0.07058128258627455
20,0.6562,llama8b_inst,m,within_B_clinical,0.9719362745098039,0.01645149270919302,0.8236842105263158,0.08305123072662894
21,0.6875,llama8b_inst,m,within_B_clinical,0.9742034313725491,0.01923097342028867,0.8026315789473685,0.07535695296461237
22,0.7188,llama8b_inst,m,within_B_clinical,0.9807904411764706,0.019295536747389496,0.7921052631578946,0.07999307449247717
23,0.75,llama8b_inst,m,within_B_clinical,0.9805759803921568,0.01918180888809339,0.8131578947368421,0.07645178445438919
24,0.7812,llama8b_inst,m,within_B_clinical,0.9756127450980392,0.018172154006952584,0.7821052631578949,0.08082675292822092
25,0.8125,llama8b_inst,m,within_B_clinical,0.9712622549019608,0.020379325316379513,0.8026315789473685,0.08885233166386383
26,0.8438,llama8b_inst,m,within_B_clinical,0.9673100490196077,0.032776078379173526,0.7815789473684212,0.06842105263157895
27,0.875,llama8b_inst,m,within_B_clinical,0.9737438725490197,0.02102564068751881,0.791578947368421,0.07455128930368746
28,0.9062,llama8b_inst,m,within_B_clinical,0.9707414215686274,0.02516939528725904,0.781578947368421,0.05977798258737132
29,0.9375,llama8b_inst,m,within_B_clinical,0.9746629901960784,0.020667911231338185,0.7710526315789473,0.08470251020753199
30,0.9688,llama8b_inst,m,within_B_clinical,0.9714460784313725,0.026003540429789543,0.781578947368421,0.07608859102526822
31,1.0,llama8b_inst,m,within_B_clinical,0.9655330882352942,0.030135287335946715,0.7505263157894737,0.058380735258366505
