layer,norm_depth,model_key,act_type,condition,auroc_mean,auroc_std,acc_mean,acc_std
0,0.0625,llama1b_inst,a,within_A,0.7991071428571427,0.03912303982179758,0.4375,0.10458250331675945
1,0.125,llama1b_inst,a,within_A,0.8294642857142858,0.03946792161660779,0.45,0.07288689868556625
2,0.1875,llama1b_inst,a,within_A,0.8392857142857142,0.012626906806902606,0.5,0.03952847075210474
3,0.25,llama1b_inst,a,within_A,0.9107142857142858,0.03713684704122399,0.575,0.08291561975888499
4,0.3125,llama1b_inst,a,within_A,0.8517857142857143,0.01582146888095479,0.5125,0.12119199643540823
5,0.375,llama1b_inst,a,within_A,0.91875,0.023007319154866313,0.625,0.03952847075210474
6,0.4375,llama1b_inst,a,within_A,0.9410714285714284,0.035535265610950724,0.725,0.1286953767623375
7,0.5,llama1b_inst,a,within_A,0.9696428571428571,0.019024353350591543,0.7625,0.09185586535436918
8,0.5625,llama1b_inst,a,within_A,0.9892857142857142,0.010412414097937998,0.875,0.10458250331675945
9,0.625,llama1b_inst,a,within_A,0.99375,0.0066815310478105855,0.875,0.07905694150420949
10,0.6875,llama1b_inst,a,within_A,0.9973214285714285,0.005357142857142882,0.875,0.06846531968814576
11,0.75,llama1b_inst,a,within_A,1.0,0.0,0.95,0.06123724356957945
12,0.8125,llama1b_inst,a,within_A,0.9973214285714285,0.003571428571428559,0.9125,0.03061862178478973
13,0.875,llama1b_inst,a,within_A,1.0,0.0,0.95,0.07288689868556626
14,0.9375,llama1b_inst,a,within_A,1.0,0.0,0.975,0.03061862178478973
15,1.0,llama1b_inst,a,within_A,1.0,0.0,0.95,0.024999999999999998
